ID_SELLER,id,url,Tipo,Marca,Modelo,Ano,Variante,Kilometraje,Color,description,price,Combustible,Dueno,Tipo_de_vendedor,Currency,create_date,direccion,Comuna,Ciudad,vendor,cnpj_cpf,carroceria,number_of_photos,photos,phone
3825439,53721840,"https://www.webmotors.com.br/comprar/VOLKSWAGEN/T-CROSS/10-200-TSI-TOTAL-FLEX-COMFORTLINE-AUTOMATICO/4-portas/2022/53721840","car","VOLKSWAGEN","T-CROSS",2022,"1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO",32963,"Cinza","","110900","Gasolina e álcool","valcar veiculos",false,"R$","2024-08-09T15:33:17","","São Paulo","São Paulo (SP)","Loja","04802448000180","Utilitário esportivo",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███05"
3892665,54018188,"https://www.webmotors.com.br/comprar/MERCEDES-BENZ/A-250/20-CGI-GASOLINA-VISION-7G-DCT/4-portas/2019-2020/54018188","car","MERCEDES-BENZ","A 250",2020,"2.0 CGI GASOLINA VISION 7G-DCT",42468,"Prata","Veiculo muito bem cuidado, baixa quilometragem, sem retoque de pintura, excelente opção de Hatch esportivo. Temos ótima avaliação do seu veiculo na troca, financiamento com as melhores taxas do mercado, entrada facilitada no cartão de credito em até 12x ( Consulte Taxas )","208900","Gasolina","AUTO LAND",false,"R$","2024-08-23T22:56:43","","São Paulo","São Paulo (SP)","Loja","30471274000120","Hatchback",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███83"
3877427,53369785,"https://www.webmotors.com.br/comprar/VOLVO/C40/P8-RECHARGE-PURE-ELECTRIC-AWD/4-portas/2022/53369785","car","VOLVO","C40",2022,"P8 RECHARGE PURE ELECTRIC AWD",34000,"Prata","O Grupo Granstar, presente há mais de 25 anos no mercado oferecendo carros novos e seminovos, garantindo total procedência e qualidade. As melhores condições e melhor atendimento, entre em contato para detalhes deste e de outras opções. Garantimos o melhor negócio! Nos reservamos o direito a correções de possíveis erros de digitação ou qualquer informação que venha a ser questionada
Nos reservamos o direito de corrigir possíveis erros de digitação","265950","Elétrico","GRANSTAD VOLVO",false,"R$","2024-07-19T23:58:37","","São Paulo","São Paulo (SP)","Concessionária","29205753000115","Utilitário esportivo",16,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███30"
3865677,54072034,"https://www.webmotors.com.br/comprar/TOYOTA/COROLLA-CROSS/18-VVT-I-HYBRID-FLEX-XRX-CVT/4-portas/2021-2022/54072034","car","TOYOTA","COROLLA CROSS",2022,"1.8 VVT-I HYBRID FLEX XRX CVT",55712,"Cinza","","159990","Gasolina e elétrico","KURUMA COLATINA",false,"R$","2024-08-27T11:02:02","","Colatina","Espírito Santo (ES)","Concessionária","00827783002125","Utilitário esportivo",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","080███04-███"
3883311,53301828,"https://www.webmotors.com.br/comprar/BMW/X1/30-24V-GASOLINA-XDRIVE28I-4P-AUTOMATICO/4-portas/2011/53301828","car","BMW","X1",2011,"3.0 24V GASOLINA XDRIVE28I 4P AUTOMÁTICO",117873,"Branco","","73900","Gasolina","NAZARIO AUTO CAR",false,"R$","2024-07-16T16:44:13","","Curitiba","Paraná (PR)","Loja","18647863000110","Utilitário esportivo",17,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(41███042███59"
3837352,53537094,"https://www.webmotors.com.br/comprar/CHEVROLET/TRAILBLAZER/28-PREMIER-4X4-16V-TURBO-DIESEL-4P-AUTOMATICO/4-portas/2021-2022/53537094","car","CHEVROLET","TRAILBLAZER",2022,"2.8 PREMIER 4X4 16V TURBO DIESEL 4P AUTOMÁTICO",58850,"Branco","Direção Elétrica, ","238900","Diesel","Sponchiado Jardine (POA Zona Norte)",false,"R$","2024-07-31T10:36:39","","Porto Alegre","Rio Grande do Sul (RS)","Concessionária","00485542000100","Utilitário esportivo",11,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(51███042███91"
3857627,54092882,"https://www.webmotors.com.br/comprar/FORD/ECOSPORT/16-SE-16V-FLEX-4P-MANUAL/4-portas/2017/54092882","car","FORD","ECOSPORT",2017,"1.6 SE 16V FLEX 4P MANUAL",63952,"Prata","","61900","Gasolina e álcool","FELICE-RIO GRANDE",false,"R$","2024-08-28T08:48:10","","Rio Grande","Rio Grande do Sul (RS)","Concessionária","91525790002047","Utilitário esportivo",8,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3957377,52777000,"https://www.webmotors.com.br/comprar/BMW/320i/20-GP-16V-TURBO-ACTIVE-FLEX-4P-AUTOMATICO/4-portas/2014-2015/52777000","car","BMW","320i",2015,"2.0 GP 16V TURBO ACTIVE FLEX 4P AUTOMÁTICO",132000,"Branco","","105900","Gasolina e álcool","FAST CONSULTORIA AUTOMOTIVA",false,"R$","2024-06-17T15:53:44","","Curitiba","Paraná (PR)","Loja","42489557000188","Sedã",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","080███06-███"
3954616,53605582,"https://www.webmotors.com.br/comprar/MERCEDES-BENZ/GLA-200/16-CGI-VISION-16V-TURBO-GASOLINA-4P-AUTOMATICO/4-portas/2015/53605582","car","MERCEDES-BENZ","GLA 200",2015,"1.6 CGI VISION 16V TURBO GASOLINA 4P AUTOMÁTICO",115896,"Cinza","","119890","Gasolina e álcool","META MOTORS",false,"R$","2024-08-03T14:24:49","","São José","Santa Catarina (SC)","Loja","52647279000101","Utilitário esportivo",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
3955049,52921842,"https://www.webmotors.com.br/comprar/VOLKSWAGEN/T-CROSS/14-250-TSI-TOTAL-FLEX-HIGHLINE-AUTOMATICO/4-portas/2022-2023/52921842","car","VOLKSWAGEN","T-CROSS",2023,"1.4 250 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO",35000,"Branco","","121900","Gasolina e álcool","Polera Mogi",false,"R$","2024-06-25T15:48:31","","Mogi das Cruzes","São Paulo (SP)","Loja","08986851000248","Utilitário esportivo",19,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███98"
3920703,53986002,"https://www.webmotors.com.br/comprar/PEUGEOT/208/16-16V-FLEX-ACTIVE-PACK-AT6/4-portas/2021/53986002","car","PEUGEOT","208",2021,"1.6 16V FLEX ACTIVE PACK AT6",56164,"Preto"," Outros Opcionais: Kit Multimídia, Pára-choques na cor do veículo, Porta-copos.","72800","Gasolina e álcool","SÃO BERNARDO AUTOMÓVEIS",false,"R$","2024-08-22T16:17:12","","São Bernardo do Campo","São Paulo (SP)","Loja","35677568000126","Hatchback",20,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]","(11███420███46"
3956993,53820794,"https://www.webmotors.com.br/comprar/VOLKSWAGEN/NIVUS/10-200-TSI-TOTAL-FLEX-COMFORTLINE-AUTOMATICO/4-portas/2022-2023/53820794","car","VOLKSWAGEN","NIVUS",2023,"1.0 200 TSI TOTAL FLEX COMFORTLINE AUTOMÁTICO",35020,"Branco","","102720","Gasolina e álcool","Unidas Seminovos Belém Castanheira",false,"R$","2024-08-14T13:01:07","","Belém","Pará (PA)","Loja","45736131024192","Utilitário esportivo",16,"[""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN"",""https://image.webmotors.com.br/_fotos/AnuncioUsados/gigante/NaN""]",""
